% Model:              FEA_current_excit.mph
% Version:            COMSOL 6.0.0.318
% Date:               Jul 31 2022, 10:39
% Table:              Table 1 - Point Evaluation 1
% Switch 1 index         Time (s)                 Magnetic flux density, z component (T), Point: 5
6                        2.525252525252525E-4     -1.7198819954819685E-4
6                        2.5757575757575756E-4    -5.152579650942891E-4
6                        2.6262626262626266E-4    -8.564571453247652E-4
6                        2.676767676767677E-4     -0.0011942087399038112
6                        2.7272727272727274E-4    -0.001527151208770154
6                        2.777777777777778E-4     -0.0018539442600774515
6                        2.828282828282828E-4     -0.002173272191104396
6                        2.878787878787879E-4     -0.0024838486110005564
6                        2.9292929292929295E-4    -0.0027844233842762916
6                        2.97979797979798E-4      -0.0030737869576483666
6                        3.0303030303030303E-4    -0.0033507733853827184
6                        3.0808080808080807E-4    -0.0036142670936234154
6                        3.1313131313131316E-4    -0.0038632077804895406
6                        3.181818181818182E-4     -0.004096593059811174
6                        3.2323232323232324E-4    -0.004313481949295964
6                        3.282828282828283E-4     -0.0045130020809669
6                        3.333333333333333E-4     -0.004694351202862088
6                        3.383838383838384E-4     -0.00485679638363473
6                        3.4343434343434346E-4    -0.00499968406174228
6                        3.484848484848485E-4     -0.005122443103254555
6                        3.5353535353535354E-4    -0.005224574397870197
6                        3.585858585858586E-4     -0.005305663761490462
6                        3.6363636363636367E-4    -0.005365395682403176
6                        3.686868686868687E-4     -0.005403524681019861
6                        3.7373737373737375E-4    -0.005419882671817906
6                        3.787878787878788E-4     -0.005414425661822833
6                        3.8383838383838383E-4    -0.005387180907185831
6                        3.888888888888889E-4     -0.005338215388966948
6                        3.9393939393939396E-4    -0.005267755276306277
6                        3.98989898989899E-4      -0.005176119432543726
6                        4.0404040404040404E-4    -0.005063617944399242
6                        4.090909090909091E-4     -0.00493071393031786
6                        4.141414141414142E-4     -0.004777981672019885
6                        4.191919191919192E-4     -0.0046060009759983
6                        4.2424242424242425E-4    -0.004415459407586396
6                        4.292929292929293E-4     -0.004207157360377035
6                        4.3434343434343433E-4    -0.0039819182467386634
6                        4.393939393939394E-4     -0.0037406169140082636
6                        4.4444444444444447E-4    -0.003484270302109447
6                        4.494949494949495E-4     -0.003213905811048504
6                        4.5454545454545455E-4    -0.0029305794664873978
6                        4.595959595959596E-4     -0.0026354585313805674
6                        4.646464646464647E-4     -0.002329737689077837
6                        4.696969696969697E-4     -0.0020146208450934275
6                        4.7474747474747476E-4    -0.0016913874048600833
6                        4.797979797979798E-4     -0.0013613690586191897
6                        4.848484848484849E-4     -0.0010258536938017849
6                        4.898989898989899E-4     -6.861967940027078E-4
6                        4.94949494949495E-4      -3.437953417431204E-4
6                        5.0E-4                   -4.331060211967556E-9
