% Model,FEA.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 12 2022, 20:07"
% Dimension,2
% Nodes,100
% Expressions,2
% Description,"Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,mf.Br (T) @ freq=20000,mf.Bz (T) @ freq=20000
0.02709090909090909,0.0025,-3.099397193569102E-5+4.87955957736931E-7i,-1.0135432107291379E-5+5.9188117255140694E-6i
0.027333333333333334,0.0025,-2.9971801101529895E-5+5.363909177353936E-7i,-9.380687489629615E-6+5.681609119950762E-6i
0.027575757575757573,0.0025,-2.8945578327789387E-5+5.450733211486477E-7i,-8.76400629951197E-6+5.441104027328575E-6i
0.02781818181818182,0.0025,-2.7970052349745827E-5+5.636253048185594E-7i,-8.097910815688962E-6+5.200247009460264E-6i
0.028060606060606064,0.0025,-2.7028531846798392E-5+5.779723223052109E-7i,-7.463784589535969E-6+5.0069894514320855E-6i
0.028303030303030302,0.0025,-2.608701134385097E-5+5.923193397918777E-7i,-6.82063748600086E-6+4.80941079216808E-6i
0.028545454545454547,0.0025,-2.5161575347839194E-5+5.916499693264159E-7i,-6.317827840762035E-6+4.623306131376401E-6i
0.028787878787878786,0.0025,-2.4213982435470805E-5+5.84720302323707E-7i,-5.807701754335625E-6+4.435716375688314E-6i
0.02903030303030303,0.0025,-2.3361810393018325E-5+5.906269669272627E-7i,-5.302692582176835E-6+4.273019384965403E-6i
0.02927272727272727,0.0025,-2.24944711692754E-5+5.913274112150949E-7i,-4.836956218891055E-6+4.121631859055105E-6i
0.029515151515151515,0.0025,-2.1688333168927274E-5+5.964362718142535E-7i,-4.434634642400398E-6+3.9722632907296804E-6i
0.02975757575757576,0.0025,-2.0798305151967808E-5+5.855551050286704E-7i,-4.0432285783543035E-6+3.819684438350166E-6i
0.03,0.0025,-1.9945815350393945E-5+5.753568196078645E-7i,-3.636287551402646E-6+3.680125977000102E-6i
