% Model:              FEA.mph
% Version:            COMSOL 6.0.0.318
% Date:               Jul 31 2022, 00:26
% Dimension:          3
% Nodes:              500
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        m
% x                       y                        z                        mf.Bx (T) @ freq=500, Material Switch 1=Air       mf.By (T) @ freq=500, Material Switch 1=Air       mf.Bz (T) @ freq=500, Material Switch 1=Air
0.016072144288577155      0                        0.0015                   -3.9067958401376216E-5+1.6569066723053475E-10i    2.2148130246295566E-7-8.271211268142559E-13i      -1.3717581418131873E-4+5.783996960597304E-10i
0.016152304609218442      0                        0.0015                   -3.816744028839101E-5+1.618827378596111E-10i      2.459046137794009E-7-9.30717442359012E-13i        -1.3520767736910962E-4+5.702962146543413E-10i
0.016232464929859722      0                        0.0015                   -3.7266922175406775E-5+1.5807480848868868E-10i    2.7032792509619854E-7-1.0343137579037681E-12i     -1.332395405569003E-4+5.621927332489513E-10i
0.016312625250501003      0                        0.0015                   -3.6366404062422E-5+1.5426687911776543E-10i       2.9475123641286064E-7-1.1379100734472834E-12i     -1.3127140374469205E-4+5.540892518435687E-10i
0.01639278557114229       0                        0.0015                   -3.546588594943636E-5+1.5045894974683847E-10i     3.1917454772946853E-7-1.2415063889907987E-12i     -1.2930326693248208E-4+5.459857704381779E-10i
0.01647294589178357       0                        0.0015                   -3.456536783645115E-5+1.4665102037591399E-10i     3.4359785904623905E-7-1.3451027045351412E-12i     -1.2733513012027319E-4+5.378822890327887E-10i
0.01655310621242485       0                        0.0015                   -3.366484972346605E-5+1.4284309100498785E-10i     3.6802117036290115E-7-1.4486990200778294E-12i     -1.253669933080645E-4+5.297788076274037E-10i
0.016633266533066137      0                        0.0015                   -3.2764331610480625E-5+1.3903516163406295E-10i    3.924444816797259E-7-1.5522953356236194E-12i      -1.2339885649585388E-4+5.216753262220112E-10i
0.016713426853707417      0                        0.0015                   -3.398646122586713E-5+1.4402026724310116E-10i     -2.2486160236221374E-7+1.0223983096464947E-12i    -1.2461457987671923E-4+5.267088162734395E-10i
0.016793587174348697      0                        0.0015                   -3.294237379267574E-5+1.3960259642001382E-10i     -1.1734868790309449E-7+5.680414600660995E-13i     -1.227563178650328E-4+5.190662059331196E-10i
0.016873747494989984      0                        0.0015                   -3.189828635948434E-5+1.3518492559692482E-10i     -9.835773444436023E-9+1.1368461048580775E-13i     -1.2089805585334678E-4+5.114235955927988E-10i
0.016953907815631265      0                        0.0015                   -3.085419892629343E-5+1.30767254773841E-10i       9.767714101425632E-8-3.406722390949493E-13i       -1.1903979384166085E-4+5.037809852524793E-10i
0.01703406813627255       0                        0.0015                   -2.9810111493101956E-5+1.2634958395075148E-10i    2.0519005547281314E-7-7.950290886729146E-13i      -1.1718153182997508E-4+4.961383749121613E-10i
0.017114228456913832      0                        0.0015                   -2.8766024059909855E-5+1.219319131276631E-10i     3.1270296993208147E-7-1.2493859382529996E-12i     -1.1532326981828934E-4+4.884957645718426E-10i
0.017194388777555112      0                        0.0015                   -2.772193662671816E-5+1.1751424230457286E-10i     4.2021588439076704E-7-1.7037427878325676E-12i     -1.1346500780660252E-4+4.808531542315182E-10i
0.0172745490981964        0                        0.0015                   -2.667784919352659E-5+1.1309657148148598E-10i     5.277287988493442E-7-2.1580996374113084E-12i      -1.116067457949172E-4+4.732105438912015E-10i
0.01735470941883768       0                        0.0015                   -2.56337617603347E-5+1.0867890065839755E-10i      6.352417133078129E-7-2.6124564869929443E-12i      -1.0974848378323157E-4+4.655679335508821E-10i
0.01743486973947896       0                        0.0015                   -2.5480777804066366E-5+1.0796086302271257E-10i    -1.1654443439792746E-6+4.927480853706481E-12i     -1.0972207971494269E-4+4.655482954688202E-10i
0.017515030060120246      0                        0.0015                   -2.4716609488366554E-5+1.0469880794614449E-10i    -1.232789208477586E-6+5.216662548601079E-12i      -1.0885798643109324E-4+4.62039963966695E-10i
0.017595190380761527      0                        0.0015                   -2.3952441172667534E-5+1.0143675286957858E-10i    -1.300134072976521E-6+5.5058442435008475E-12i     -1.079938931472451E-4+4.585316324645748E-10i
0.017675350701402807      0                        0.0015                   -2.3188272856967376E-5+9.817469779300658E-11i     -1.3674789374753746E-6+5.795025938396273E-12i     -1.0712979986339619E-4+4.550233009624513E-10i
0.017755511022044094      0                        0.0015                   -2.2424104541267354E-5+9.491264271643943E-11i     -1.4348238019743704E-6+6.084207633291983E-12i     -1.062657065795474E-4+4.515149694603282E-10i
0.017835671342685374      0                        0.0015                   -2.1659936225567927E-5+9.165058763987104E-11i     -1.5021686664727022E-6+6.3733893281901745E-12i    -1.0540161329569882E-4+4.480066379582059E-10i
0.017915831663326654      0                        0.0015                   -2.089576790986823E-5+8.83885325633039E-11i       -1.569513530971583E-6+6.662571023085962E-12i      -1.0453752001185034E-4+4.444983064560857E-10i
0.01799599198396794       0                        0.0015                   -2.0131599594167774E-5+8.51264774867322E-11i      -1.6368583954704365E-6+6.951752717982732E-12i     -1.0367342672800112E-4+4.4098997495396175E-10i
0.01807615230460922       0                        0.0015                   -1.93674312784671E-5+8.18644224101605E-11i        -1.70420325996929E-6+7.240934412879398E-12i       -1.0280933344415221E-4+4.3748164345183906E-10i
0.0181563126252505        0                        0.0015                   -1.860326296276827E-5+7.860236733359708E-11i      -1.7715481244680894E-6+7.530116107776892E-12i     -1.0194524016030352E-4+4.339733119497147E-10i
0.01823647294589179       0                        0.0015                   -1.9171081810160598E-5+8.120210437868547E-11i     6.338530901803035E-7-2.715793890068737E-12i       -9.888698794064115E-5+4.2126800967660155E-10i
0.01831663326653307       0                        0.0015                   -1.852629206368177E-5+7.844091306532777E-11i      6.259776082135672E-7-2.6887449183542865E-12i      -9.808733885680173E-5+4.1801626227713895E-10i
0.01839679358717435       0                        0.0015                   -1.7881502317201913E-5+7.567972175196738E-11i     6.181021262468308E-7-2.66169594664087E-12i        -9.728768977296127E-5+4.1476451487767216E-10i
0.018476953907815636      0                        0.0015                   -1.7236712570722868E-5+7.291853043860638E-11i     6.102266442798235E-7-2.634646974926316E-12i       -9.648804068912155E-5+4.115127674782092E-10i
0.018557114228456916      0                        0.0015                   -1.659192282424415E-5+7.015733912525261E-11i      6.023511623132769E-7-2.607598003213003E-12i       -9.568839160528155E-5+4.082610200787446E-10i
0.018637274549098203      0                        0.0015                   -1.594713307776467E-5+6.739614781189077E-11i      5.944756803463779E-7-2.580549031499483E-12i       -9.488874252144185E-5+4.05009272679282E-10i
0.018717434869739483      0                        0.0015                   -1.5302343331285382E-5+6.463495649853101E-11i     5.866001983796687E-7-2.5535000597853427E-12i      -9.408909343760179E-5+4.017575252798161E-10i
0.018797595190380764      0                        0.0015                   -1.4657553584806283E-5+6.187376518517372E-11i     5.787247164129594E-7-2.526451088071409E-12i       -9.328944435376194E-5+3.9850577788035136E-10i
0.01887775551102205       0                        0.0015                   -1.4012763838327591E-5+5.911257387181437E-11i     5.708492344460333E-7-2.499402116357269E-12i       -9.248979526992282E-5+3.9525403048089036E-10i
0.01895791583166333       0                        0.0015                   -1.3367974091848411E-5+5.6351382558457084E-11i    5.629737524794867E-7-2.4723531446439557E-12i      -9.169014618608224E-5+3.920022830814245E-10i
0.01903807615230461       0                        0.0015                   -1.2723184345369068E-5+5.359019124509763E-11i     5.550982705126149E-7-2.4453041729298154E-12i      -9.089049710224223E-5+3.887505356819599E-10i
0.019118236472945898      0                        0.0015                   -1.2078394598890268E-5+5.082899993173538E-11i     5.472227885459056E-7-2.418255201215675E-12i       -9.009084801840276E-5+3.8549878828249713E-10i
0.019198396793587178      0                        0.0015                   -1.3081194547005586E-5+5.504581955508935E-11i     3.218729508552777E-7-1.3901435528663957E-12i      -8.701844846932389E-5+3.7263004410581184E-10i
0.01927855711422846       0                        0.0015                   -1.278978033805958E-5+5.381334129033365E-11i      3.0046427590538E-7-1.2976849464428594E-12i        -8.615127874721587E-5+3.690465435865728E-10i
0.019358717434869745      0                        0.0015                   -1.249836612911379E-5+5.2580863025578985E-11i     2.790556009551028E-7-1.2052263400193232E-12i      -8.528410902510823E-5+3.654630430673342E-10i
0.019438877755511026      0                        0.0015                   -1.2206951920167811E-5+5.134838476082308E-11i     2.5764692600509665E-7-1.1127677335957869E-12i     -8.441693930300015E-5+3.6187954254809453E-10i
0.019519038076152306      0                        0.0015                   -1.1915537711221696E-5+5.011590649606686E-11i     2.3623825105460261E-7-1.0203091271714234E-12i     -8.354976958089251E-5+3.582960420288563E-10i
0.019599198396793593      0                        0.0015                   -1.1624123502276124E-5+4.888342823131282E-11i     2.1482957610448805E-7-9.278505207466464E-13i      -8.268259985878463E-5+3.547125415096172E-10i
0.019679358717434873      0                        0.0015                   -1.133270929333032E-5+4.765094996655691E-11i      1.9342090115426506E-7-8.35391914322283E-13i       -8.181543013667682E-5+3.5112904099037877E-10i
0.019759519038076153      0                        0.0015                   -1.1041295084384341E-5+4.641847170180173E-11i     1.7201222620409629E-7-7.429333078995739E-13i      -8.094826041456894E-5+3.4754554047114056E-10i
0.01983967935871744       0                        0.0015                   -1.07498808754387E-5+4.518599343704675E-11i       1.5060355125403593E-7-6.504747014747968E-13i      -8.008109069246143E-5+3.439620399519011E-10i
0.01991983967935872       0                        0.0015                   -1.045846666649287E-5+4.39535151722924E-11i       1.2919487630370452E-7-5.580160950504334E-13i      -7.92139209703537E-5+3.403785394326628E-10i
0.02                      0                        0.0015                   -1.0167052457546837E-5+4.272103690753639E-11i     1.0778620135375259E-7-4.655574886268971E-13i      -7.834675124824568E-5+3.367950389134223E-10i
