% Model,disk.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 2 2022, 14:12"
% Dimension,2
% Nodes,2822
% Expressions,2
% Description,"Magnetic flux density, z component, Magnetic flux density, r component"
% Length unit,m
% r,z,mf.Bz (T) @ freq=5000,mf.Br (T) @ freq=5000
0.0024071675282959525,-0.007655180524305667,2.83641474319052E-6+2.9005232487110893E-6i,-9.681083714813545E-7-1.3632401948026743E-6i
0.006306398850767337,-0.0069834152763626044,1.288290304801584E-6+4.7154181623908794E-7i,-1.7724273349111207E-6-2.0272811383309794E-6i
0.005766752575883689,-0.007001221158005544,1.578965334003479E-6+8.523798631933962E-7i,-1.8007819031946396E-6-2.1838814375026013E-6i
0.00522459239003608,-0.007032395305483576,1.871646821679004E-6+1.2727333777253429E-6i,-1.7863135698528626E-6-2.275061412245429E-6i
0.00469856663696062,-0.007033284588664027,2.1661865728016007E-6+1.713831720620408E-6i,-1.754162577925621E-6-2.3236209580031307E-6i
0.0192144184560055,0.009574908151713461,-5.765064217739459E-5+2.227577204249401E-6i,-3.3189191551346746E-7-3.4973594893933037E-6i
0.01309556055739769,8.751269481429189E-4,-1.0057602144728142E-4+3.085890610140132E-5i,-3.698484433110465E-4-1.0377492316222629E-5i
0.013598315166038752,0.0010446860032507401,-9.651749430688714E-5+2.6985790373577896E-5i,-3.2225300267128907E-4-7.898743759692946E-6i
0.014109037877791561,0.0014445789802127148,-1.0219066367732213E-4+2.2598594995470712E-5i,-2.747161429127496E-4-6.981954354606276E-6i
0.014641884377255658,0.0016929373359180102,-9.779652679562235E-5+1.9550428453186996E-5i,-2.3608780690085126E-4-5.539830559577435E-6i
0.017072627117073427,0.004413164217628687,-9.252021949764843E-5+8.147926802808449E-6i,-8.986398897438108E-5-4.327822351726798E-6i
0.017551853792258498,0.005670588188505552,-8.954867866007579E-5+6.015844208573651E-6i,-5.810720715793854E-5-4.4796690843304425E-6i
0.01845495991969245,0.007278205060623404,-7.402549625400215E-5+3.9620855374897935E-6i,-2.7008863971048695E-5-3.930134366299444E-6i
0.016108950038758247,0.004101773176837861,-1.1322575405660717E-4+9.731178612578092E-6i,-1.1387681887198749E-4-6.009832650724301E-6i
0.015114810464822047,0.002309092444530255,-1.0496936332133015E-4+1.602346930485865E-5i,-1.9654832935374046E-4-5.710218952147414E-6i
0.015530626625303884,0.0033393853378222787,-1.1796011341785325E-4+1.2271322923944109E-5i,-1.50932917791722E-4-6.544627080829494E-6i
0.023202995478257365,0.0191480482585917,-9.820924823682224E-6+6.937325343081509E-8i,1.4105069101331658E-5-1.3540199936775695E-6i
0.020572884389294513,0.0244235244604409,1.8870384876091E-7-4.337579633064599E-7i,1.744358411801665E-5-1.1708524722411052E-6i
0.01992936776675448,0.013981824634193011,-2.94781540846255E-5+5.09685813974081E-7i,2.1225894372473187E-5-2.6787846778992228E-6i
0.012587769640468286,0.030011523454792695,1.556728277102323E-5-1.0513097612049281E-6i,1.6784015892936104E-5-8.189154648806121E-7i
0.015454646671889994,0.0246923540099054,1.1008130757897172E-5-1.0854102509738748E-6i,2.827710316460109E-5-1.455925005761824E-6i
0.00751980299955442,0.02902395904115815,2.9997186967651323E-5-1.6366004857074986E-6i,1.6967544735862634E-5-7.09793441761056E-7i
0.0017163422825774795,-0.007403489998920138,3.2506554643169422E-6+3.5247415648518516E-6i,-7.94041419828999E-7-1.1425677989094368E-6i
0.004220012371109326,-0.0069577771815281355,2.4750863158699454E-6+2.1777198472418627E-6i,-1.7389106220660129E-6-2.381946108015654E-6i
0.003713876709161394,-0.006931268353364599,2.7753563066672687E-6+2.655908935035909E-6i,-1.6576169433866557E-6-2.3297119806186785E-6i
0.0032159807824658736,-0.006944336503642379,3.0322133006678244E-6+3.0800097530744075E-6i,-1.5212782361172639E-6-2.1741499581242646E-6i
0.002683123350122573,-0.006934280091883615,3.3041301615147075E-6+3.525284471611448E-6i,-1.3488516542744237E-6-1.953389636294705E-6i
0.0020914388980936153,-0.006910874858911396,3.5834656995747985E-6+3.9788167899176625E-6i,-1.1193138204923286E-6-1.637207893834198E-6i
0.01634087533934497,0.01112299572832746,-7.111230129695148E-5+7.198949917110712E-7i,4.1717997065021916E-5-5.619248323353261E-6i
0.016985421492453377,0.00859532226621378,-9.19955825239262E-5+2.867631639028195E-6i,4.443151870924065E-8-5.786012544202696E-6i
0.012017693027282205,9.035943360366833E-4,-1.391348245668171E-4+3.7110886607488404E-5i,-4.8576686532594637E-4-2.1301358471566583E-5i
0.012540712147899829,0.0010505805162962553,-1.3069680783007006E-4+3.270629522301729E-5i,-4.190725873310461E-4-1.6255643290844414E-5i
0.013045863805753491,0.0014498513942306998,-1.3815371640049035E-4+2.714978508221513E-5i,-3.54965472944813E-4-1.3751078392238533E-5i
0.013558369673180118,0.0017134066128950954,-1.3323367809401935E-4+2.3455582640911078E-5i,-3.033299462883752E-4-1.1128748219971108E-5i
0.014056626753693957,0.0023139379590805384,-1.402672807681528E-4+1.884371084830723E-5i,-2.483034961226625E-4-1.0209027933618273E-5i
0.016127094866177197,0.005348063061855041,-1.2287954625093004E-4+7.296918570779027E-6i,-7.702455613415117E-5-6.9382033409963434E-6i
0.01629741702002714,0.006909968530061324,-1.1803794078404216E-4+4.706359394571518E-6i,-3.378330530757125E-5-6.958635551858712E-6i
0.015145773931115158,0.0044583549423483585,-1.496077117655107E-4+9.792141714990832E-6i,-1.218434872860926E-4-9.059790668737735E-6i
0.014532040747084378,0.003383130415709829,-1.5511026260643695E-4+1.3673708254810034E-5i,-1.8247454034218684E-4-1.0154124947628839E-5i
0.01703406444762503,0.019374941219803442,-3.1328291835787132E-6-8.795703897447816E-7i,3.8937146988610604E-5-2.362187650930532E-6i
0.01503065059508119,0.014501122822963055,-2.9124056709405988E-5-1.2225725627968553E-6i,7.380123462229998E-5-4.729954060746655E-6i
0.010448691396941021,0.02515970129467919,3.176949870256106E-5-1.9163040950627117E-6i,3.375726048761873E-5-1.3964086017135177E-6i
0.012482487639086126,0.021314387142630932,2.4946253260612797E-5-2.072114440658815E-6i,5.4577829159946184E-5-2.347897695434456E-6i
0.00637511775845536,0.024715615797718124,5.7571744359583514E-5-2.756769053368267E-6i,3.241900274203994E-5-1.1429958322128753E-6i
0.0016318822493717466,-0.006753811233024698,3.920735965586506E-6+4.500403859987347E-6i,-9.555190094307652E-7-1.4115775035734925E-6i
0.0011770735339524444,-0.006930198445544128,3.858093611954158E-6+4.4282368728793466E-6i,-6.612191943528109E-7-9.727641082290793E-7i
0.012613186459037045,0.010938853796082311,-1.0728564746292807E-4-2.3813996120784696E-6i,1.4896199009820088E-4-9.832570922481818E-6i
0.014596452357510706,0.00878682421897749,-1.4123908671549672E-4+1.5319436148144016E-6i,3.706744114822199E-5-9.305378783818542E-6i
0.010979838084181038,8.760483586851382E-4,-1.824385578279943E-4+4.285820689244598E-5i,-6.413429728381782E-4-3.769295061165956E-5i
0.011477818318629903,0.001051395290083066,-1.7651088791662575E-4+3.8135587457140015E-5i,-5.52791440502174E-4-2.969741439905522E-5i
0.011974109421318007,0.001463040467763285,-1.88317879868419E-4+3.1390814174109095E-5i,-4.653688896346923E-4-2.447571376812463E-5i
0.012513177925575852,0.0017022941975981057,-1.782186968936628E-4+2.7342710341695265E-5i,-3.928599391634124E-4-1.9373579257379675E-5i
0.012982004762622831,0.002313978727700784,-1.8951480935691306E-4+2.1571791031873878E-5i,-3.1958316490302957E-4-1.705611744010338E-5i
0.013463782132561471,0.003343235470307647,-2.0639810083492605E-4+1.5150954167378922E-5i,-2.303096323626896E-4-1.540366451240765E-5i
0.01450273539359943,0.006068822775821855,-1.8259047581758482E-4+5.923342646381465E-6i,-5.9518661119770326E-5-1.1279242196718882E-5i
0.013871321853832679,0.00453666618336451,-2.103449187022986E-4+1.0147647812916398E-5i,-1.4525834293973935E-4-1.3858594399457345E-5i
0.012862195681655053,0.004165150578843329,-2.7044745919342725E-4+1.1440283041867712E-5i,-2.0270123051369438E-4-1.9233455655931796E-5i
0.012565406701560883,0.01756331075218128,1.7269656459300774E-5-2.6083499998814664E-6i,8.979281260022155E-5-3.880277984067135E-6i
0.01170100285616472,0.01402481080719081,-7.876833058728529E-6-3.7756750578721714E-6i,1.6422885881951245E-4-6.826787258120579E-6i
0.010308198532326967,0.012184501892961693,-2.7241600199154712E-5-6.123526345704412E-6i,2.79201302526761E-4-1.0100684610330526E-5i
0.008687997221429392,0.022003439431806996,5.8849237982652016E-5-3.1022217756091857E-6i,5.8010637002860774E-5-2.0403244530888324E-6i
0.010021243439905046,0.019161785803540464,5.545285970380449E-5-3.5538118290879667E-6i,9.19213881400592E-5-3.238937998682055E-6i
0.0053089868225276995,0.021501443842327637,1.0351412991916432E-4-4.312517777891961E-6i,5.55736118104855E-5-1.6407328945746053E-6i
0.010424496435934957,0.0010350638449457834,-2.3196019067727957E-4+4.1481940120712505E-5i,-7.371456974941185E-4-5.0096869776753566E-5i
0.009917359480540431,8.821173779110828E-4,-2.3947542758285438E-4+4.454806501027565E-5i,-8.5890957250638E-4-6.342016159265791E-5i
0.01021810995767244,0.010501421389859891,-1.234608071514519E-4-6.7621650959713456E-6i,3.365316822864928E-4-1.3594661849137621E-5i
0.012485712836775971,0.008784152795127748,-2.0681182796992065E-4-1.0142862887007084E-6i,1.1894681829149683E-4-1.3541342414780035E-5i
0.011115467786520297,0.009241799855433806,-2.206602718039852E-4-4.3756398268561525E-6i,2.3634781449084107E-4-1.5361125988017447E-5i
0.012860030857660671,0.007090996096604728,-2.540695669985299E-4+2.1132949506370648E-6i,1.5661666785774992E-5-1.541864592979288E-5i
0.010907448574351249,0.0014481963412812055,-2.521488144969422E-4+3.421122551413311E-5i,-6.204237976181578E-4-4.052946809334933E-5i
0.011420319036486203,0.0017222406256643301,-2.450249529329658E-4+3.000078399988078E-5i,-5.204838821468707E-4-3.247855894374327E-5i
0.011874936072034043,0.00234813784090127,-2.625588004674606E-4+2.3139439449111052E-5i,-4.1927476039011223E-4-2.7487033310399116E-5i
0.012372853191431468,0.0033351721635674764,-2.7992638246544154E-4+1.574166039318009E-5i,-2.949507166036089E-4-2.2911654187890024E-5i
0.012621056868872473,0.005350886397541542,-3.003669674067734E-4+6.4050722889288506E-6i,-1.1032701629178066E-4-1.9214464107688982E-5i
0.011981964361577179,0.004259792679435473,-3.543957272934063E-4+9.917358438473825E-6i,-2.300101740036093E-4-2.4908570639151447E-5i
0.008531152104904462,0.011283036167813803,3.2797526287987634E-5-1.0539247016263828E-5i,4.983309553217252E-4-1.2918494680080021E-5i
0.008877658267548367,0.009476362381567991,-1.9536466357380672E-4-1.1311224023444652E-5i,5.857571662054914E-4-1.8273049584520967E-5i
0.007556208036543111,0.009777396168066776,3.656466597246836E-6-1.5992418530017933E-5i,8.893822458348426E-4-1.8216167669985792E-5i
0.009525936820888243,0.01645360874044612,7.278248442615342E-5-5.020174853741769E-6i,1.5763089853247352E-4-4.990851886228689E-6i
0.008996868912004947,0.01376535478167934,8.087652717758483E-5-7.293988247641669E-6i,2.8032023660756056E-4-7.968786791943279E-6i
0.006994125398002133,0.01879978201998287,1.2088048545303181E-4-5.308492779565979E-6i,1.0869041566274125E-4-3.0669815331968118E-6i
0.004224371705980147,0.019251355334856363,1.7221895365835465E-4-6.219018400867545E-6i,8.01156579549124E-5-2.0078140514752023E-6i
0.009876462080126797,0.0014026086565714444,-3.2303803122519587E-4+3.350939350010415E-5i,-8.343244219249823E-4-6.294974892036653E-5i
0.010359161407147714,0.0016869454128775774,-3.2390025870966807E-4+3.025455807226744E-5i,-7.018226862149233E-4-5.089283131475802E-5i
0.009401469343155633,0.0010169466474146992,-2.907365429061926E-4+3.913685644540694E-5i,-9.850676136896757E-4-7.880670195568644E-5i
0.009360822203572088,0.0015979101821676617,-4.0046762597798483E-4+2.620415391706368E-5i,-9.532319140797945E-4-7.512885408675212E-5i
0.007253477831009406,0.00880653697440929,-1.6217140930833532E-4-1.9610196910533838E-5i,0.0012124067454627383-2.282933967982465E-5i
0.006774361206180451,0.009315380089845006,1.222489349724792E-4-2.0566775877419203E-5i,0.0012774019373324136-2.0428566450374824E-5i
0.00805190737968077,0.008738160032874987,-2.964463483573324E-4-1.5708154067292218E-5i,8.734460262216346E-4-2.2481029982798393E-5i
0.009933794134282567,0.008705869220061566,-3.1382377664913456E-4-7.742264312518361E-6i,3.786587170931484E-4-1.9308407573523334E-5i
0.011243426723151137,0.007862290008540405,-3.246689632813004E-4-2.8169415139376174E-6i,1.569380762120083E-4-1.8795054622377946E-5i
0.008852285112832651,0.008118452775844116,-4.661787916778747E-4-1.2436949197518314E-5i,5.982417663187267E-4-2.4204110457807168E-5i
0.011277156927150424,0.006344373330940763,-4.157035089455071E-4+9.9459620807266E-8i,1.0133559097529278E-5-2.3376331674085648E-5i
0.01078305816372768,0.0023174845154313385,-3.5709001228760714E-4+2.2796784007084846E-5i,-5.655357442354111E-4-4.193149781241215E-5i
0.011078823650531314,0.003583456486386907,-4.28949432361716E-4+1.1927965416513389E-5i,-3.7427929847243035E-4-3.449924581506737E-5i
0.011119572116186666,0.005027146341725594,-4.6915118452666555E-4+3.9275936023558154E-6i,-1.631810771181943E-4-2.89305190261402E-5i
0.00595454168706179,0.008275218444853594,2.802171385922924E-4-2.9309183959652534E-5i,0.002359211629270052-2.6000311521764512E-5i
0.006674529367503991,0.00819891999213536,-2.459065061440784E-4-2.4912806320482413E-5i,0.0017813429345168608-2.664886142627382E-5i
0.006413961825281788,0.008790758069295163,1.4203765396781205E-4-2.424070710284482E-5i,0.0016793548715056613-2.308160649792083E-5i
0.006213467235644634,0.00944938790880152,3.7924118762604095E-4-2.2773749345756073E-5i,0.001438702561606753-1.9622410337681663E-5i
0.006603728556745961,0.009920061621942039,2.6628959228444806E-4-1.9518148373624478E-5i,0.0011208832707882688-1.7696232790989452E-5i
0.0068011115849225525,0.010902292034887583,2.7342480704597457E-4-1.6150746203854678E-5i,8.096802650336449E-4-1.421915338226344E-5i
0.0068121049908304275,0.012808548254791755,2.7196888961884044E-4-1.2221903112730735E-5i,4.750195674101011E-4-9.436305305083953E-6i
0.006887658903577624,0.015421429869057804,1.9629942457429397E-4-8.35079905002679E-6i,2.3882037768235302E-4-5.610611694478164E-6i
0.004575589702448409,0.016805298468061756,2.6193698471386817E-4-8.647154799281672E-6i,1.555715636354604E-4-3.3739550779766495E-6i
0.009741307745083718,0.0022042126987805383,-4.6199413207780694E-4+1.9452716352993254E-5i,-7.83826528919278E-4-6.10926278338619E-5i
0.008908817318621361,8.876030565149761E-4,-2.9170569880003044E-4+3.783939542212655E-5i,-0.0011420165910414114-9.764110110525262E-5i
0.008909034567654215,0.0020338159101099874,-5.395378614244428E-4+1.325663677209127E-5i,-0.0010528459846407725-8.187849503148506E-5i
0.008896117633166493,0.001392290376802851,-3.95381003003655E-4+2.5096287881217435E-5i,-0.0011175038571182782-9.134522074392448E-5i
0.0073591553284223935,0.008070262398218469,-4.8144548465364165E-4-2.093275520611106E-5i,0.0012869160482151857-2.6999447604792295E-5i
0.00799952764970882,0.007729482452894974,-6.395240322253459E-4-1.7598736795457535E-5i,9.093834339741211E-4-2.818735014400355E-5i
0.0097954850450647,0.0070197956182143275,-5.61716737674034E-4-7.4093381446625685E-6i,2.456085575738521E-4-2.688663450778488E-5i
0.00853964070310417,0.007081732092746484,-7.842311031561019E-4-1.4739309624577365E-5i,5.705304146095174E-4-3.1020535404100704E-5i
0.009948150411869475,0.0056627258809459026,-6.656198233952526E-4-4.023739022560576E-6i,-3.4994897315295896E-5-3.358967523981663E-5i
0.00992147840680526,0.0032636229032445407,-5.827838102825045E-4+8.713503235465575E-6i,-5.769124718156123E-4-5.016527884876471E-5i
0.009958264318494024,0.0044375841706411285,-6.717804617893634E-4+8.366718854911004E-7i,-3.212722102691197E-4-4.137973725572375E-5i
0.00681769804072269,0.007623475228297153,-7.050335818955868E-4-2.6076729141333122E-5i,0.0018210520704621139-3.060696452270144E-5i
0.006277877280695615,0.007755643107053256,-3.51971599495635E-4-2.9588798312039347E-5i,0.002458352490969543-2.9798127174813403E-5i
0.005346388288273891,0.008382930221112877,9.734716124672238E-4-3.267074897506647E-5i,0.0026364758490740256-2.4652424553382342E-5i
0.005529370019438598,0.007970044994184858,6.724533574460307E-4-3.39546387151327E-5i,0.0030843113368500753-2.772558225015621E-5i
0.0058379344834725245,0.0077632887485043,1.0225381088909625E-4-3.289496470860544E-5i,0.0030571683815484143-2.9564155393997295E-5i
0.005601730544766117,0.009064943981689342,7.270691495916956E-4-2.7471209519250628E-5i,0.0018745866816168339-2.0997829220681038E-5i
0.004992199199535847,0.008760601208085816,0.0013060663372122048-3.2455938983138436E-5i,0.0023211023393728226-2.178787526514455E-5i
0.004907816518171649,0.008301250620074198,0.0015788116015019154-3.603728111782892E-5i,0.002903844998195946-2.442018695595572E-5i
0.005673494720439053,0.010155851908109303,6.404383432293974E-4-2.2399849035643566E-5i,0.0012288591931158379-1.614647982903738E-5i
0.005220060539185786,0.011623010341169478,6.410367751658543E-4-1.866291001859412E-5i,7.622947317847826E-4-1.1005829050949997E-5i
0.004421327597291584,0.013895986949384983,4.963986556217632E-4-1.387680123878487E-5i,3.5501400081559614E-4-5.964311755440019E-6i
0.008859749981958848,0.0029412578563893046,-7.563306343361121E-4+1.0028779053618186E-6i,-9.055783841766026E-4-7.022731684358685E-5i
0.008314097076364475,0.0023057558436391902,-6.989327524109787E-4-8.384678552051482E-7i,-0.0012532217590255491-9.183349275915695E-5i
0.008366335422181318,0.0010495259724894973,-3.4316950616015724E-4+2.404630068500729E-5i,-0.0013285742273156877-1.1652505852874157E-4i
0.008282112765779656,0.0017614685028803786,-5.321691449919518E-4+6.7237682454059564E-6i,-0.0013305088232806114-1.0407604766929768E-4i
0.007855654914748869,8.643040335288325E-4,-3.007619145247208E-4+1.573974518261996E-5i,-0.0015397452596501715-1.4372928632524036E-4i
0.007358691617840186,0.007331731259919408,-9.179208022886857E-4-2.2900598157316753E-5i,0.0012892914303295267-3.2134934007335335E-5i
0.007836422450843794,0.007037008214914109,-9.730046589086444E-4-1.9854311980879495E-5i,8.810440667608955E-4-3.340130925380448E-5i
0.008757925097721764,0.006116959129557535,-9.449781206463968E-4-1.3096022674770669E-5i,2.2431145656910881E-4-3.71568699302557E-5i
0.008008812029015825,0.0064924954713046126,-0.0011437433621067975-1.9259139726562517E-5i,6.110096445380497E-4-3.724425525978881E-5i
0.00883990562382093,0.005050923753172813,-0.0010215253305521173-1.082512384735701E-5i,-1.8561802781465205E-4-4.5956715093650105E-5i
0.008851594527800474,0.0040269687300871415,-9.540158063931784E-4-6.928553928843433E-6i,-5.779254819662159E-4-5.668239288322569E-5i
0.008158008908588085,0.0035343066389648065,-0.001136971018364326-1.4126051499023496E-5i,-9.842010409775845E-4-7.242975421581054E-5i
0.006399307403392748,0.007257363075171859,-0.001055154449081136-3.1025476086884897E-5i,0.002510309838088432-3.380118859759945E-5i
0.006835991206959356,0.007130665363286814,-0.001199977225959503-2.7821381727036025E-5i,0.001792976004924696-3.456688946601402E-5i
0.005092657913017383,0.00792552626756293,0.0014078006273187291-3.7450096504537294E-5i,0.0034513282089805087-2.737081974014294E-5i
0.004557378454838861,0.007945808258248449,0.0023824686029884994-4.115889589792545E-5i,0.003474045720072795-2.5971257273323013E-5i
0.004755866633040418,0.009426155308601691,0.0012996372115528542-2.9708347773163556E-5i,0.0017560028769422543-1.7946126483689388E-5i
0.004348991739008814,0.008628146504072898,0.0020940483641113104-3.703333667878705E-5i,0.0024578519704490424-2.10804583878987E-5i
0.004075580285410324,0.008123817241122534,0.0029548652253432-4.2869721953376116E-5i,0.0030006500148525147-2.3323424325481897E-5i
0.004257652750613815,0.010507669441820428,0.0012031306567789326-2.587588588437874E-5i,0.0011304997219691193-1.2829417744551265E-5i
0.003359878615268901,0.011786980456437165,0.0010676703098600087-2.2232430607392855E-5i,6.32829737679724E-4-7.893506317409113E-6i
0.007952307770978282,0.002855413300805156,-9.675390046711144E-4-1.3680596255095744E-5i,-0.0013223477261385622-8.837110440805547E-5i
0.007798692488675876,0.0021985555184646185,-7.229064247836715E-4-1.1253492350210539E-5i,-0.0015450409183116922-1.0697096138415401E-4i
0.0077695296717791035,0.0014830088668517764,-4.64971975910861E-4-1.445117453788864E-6i,-0.0015923924017810568-1.2789328974489094E-4i
0.00736242099412676,9.857951151988258E-4,-2.9867380054453946E-4-5.763328535856471E-6i,-0.0017738408534511436-1.619052790167695E-4i
0.0073462449702972445,0.003453142029800233,-0.0015162632592290281-2.960654955349872E-5i,-0.001475223722681675-8.487793159257325E-5i
0.007277373033890959,0.006558306019258046,-0.0014708274681871291-2.5753278810849437E-5i,0.001062925956920944-3.8946471044110994E-5i
0.007736242487876354,0.005656718747017901,-0.001530199145535063-2.2849171587722862E-5i,2.387027967286181E-4-4.6577440975884245E-5i
0.007787256899163491,0.004404585860787271,-0.0015336166419766793-2.2506580363468842E-5i,-6.24328896513302E-4-6.253938046721248E-5i
0.004153109857909808,0.007736307948608069,0.003410586137308957-4.599264783187346E-5i,0.003679365265821276-2.6247000856570418E-5i
0.0037397298489555636,0.007839966391068993,0.003867769421869625-4.785538682656881E-5i,0.0030899059522369854-2.390726864012886E-5i
0.003575375538250577,0.00937048176001919,0.002158730171709385-3.5190430579562165E-5i,0.0016170827417675384-1.5269261340221127E-5i
0.0035787255438140234,0.008468911132358406,0.003057915377822344-4.2649222624411904E-5i,0.00229360717575077-1.9476204108667323E-5i
0.0027328055677584757,0.010233336360820081,0.0019402894530187815-3.1885979813163497E-5i,9.57430306360081E-4-9.834934058109155E-6i
0.007207598271725222,0.002671699356239476,-0.0010607666683925458-3.110381056184257E-5i,-0.0019249768769489587-1.0688119095466106E-4i
0.0072999108538186275,0.001977264522065463,-6.504346349737167E-4-2.3613067165122977E-5i,-0.0018982401292914424-1.2658980348572053E-4i
0.007058934957983538,0.0014919679636516006,-4.126558018101259E-4-2.7410617082585073E-5i,-0.0020109579888756665-1.5235522758613924E-4i
0.006790880241734563,9.71883533005558E-4,-2.0211166711087405E-4-3.345768575468206E-5i,-0.0020655552774641044-1.8798542572792229E-4i
0.006527180676017395,0.0026835241888473775,-0.001135525072611354-5.2733610631131445E-5i,-0.0027758333788395016-1.1829305715185768E-4i
0.003129047577641771,0.007860090614119991,0.004369959654180895-5.1539319026740236E-5i,0.002371653011290154-2.0969106918903803E-5i
0.0035555558735679113,0.007468303574339861,0.004940998672606311-5.3352897662468893E-5i,0.0032415952561176686-2.5732691716609633E-5i
0.002486893836395104,0.00873248901138057,0.0033790083828454864-4.5044154142900325E-5i,0.0014228232573888738-1.3608074830201562E-5i
0.002399623314093272,0.007821088240314574,0.004700719622587721-5.612800756383606E-5i,0.0016458293537693746-1.713712935789466E-5i
0.002757151065839674,0.007418070857091779,0.005367604961639318-5.953362532063793E-5i,0.0020647398016261347-2.1665715812564462E-5i
0.00624502007128925,9.400469600028275E-4,-2.8126980703615926E-5-6.747361738552014E-5i,-0.0023368872162940553-2.123256179474847E-4i
0.00666873974829176,0.002083471006862596,-6.2416916258369E-4-4.7899800530029476E-5i,-0.002469564423265315-1.3829828967692166E-4i
0.006453486358839254,0.0014576498272227355,-2.268512531287404E-4-5.650095830022229E-5i,-0.0024263996126938497-1.734157981255422E-4i
0.0057449502376466805,8.946629109981292E-4,2.0198001732112776E-4-1.0549648117949122E-4i,-0.0025372072952460664-2.329413289701484E-4i
0.006091067870760858,0.002425582090076247,-6.167965596904516E-4-7.098794901683574E-5i,-0.003429289015965667-1.3471518215804333E-4i
0.0032008203533548316,0.007243746529408228,0.005715642195109216-5.8911455065944974E-5i,0.002725487216383066-2.5523065770535424E-5i
0.002831222126759693,0.007010287156684036,0.006215597776095169-6.514015207635875E-5i,0.002096509022838638-2.4971025339640276E-5i
0.0021988460356771843,0.0071158002887773105,0.005835663208655241-6.763482064672818E-5i,0.0014329925338964508-1.9549638216751307E-5i
0.005914425160412782,0.0013818296712828106,8.487580215355089E-5-8.871872351980635E-5i,-0.0027465567378736604-1.9287094041493997E-4i
0.006042917973323626,0.001876699828531021,-1.5659813823253976E-4-7.73724337661556E-5i,-0.0030142248554298856-1.6133520557358135E-4i
0.005253436913656192,8.78552057442298E-4,4.837700150010897E-4-1.4834555027209374E-4i,-0.002673537880462358-2.464650192945811E-4i
0.005487490601194446,0.001228764842311358,3.968786208662902E-4-1.2065791814013814E-4i,-0.002847682979976773-2.1303032672041132E-4i
0.005617157731251784,0.0022565136356169626,1.533539688576501E-4-9.461119781752068E-5i,-0.003913324158878608-1.484027813107777E-4i
0.0026454728710976036,0.006612315744405817,0.006880488469501631-7.325155328596501E-5i,0.0016599974914985652-2.6659374915073362E-5i
0.0020786729485064034,0.006252115315764304,0.0069650665803994-8.503135701697724E-5i,9.270490577392537E-4-2.4356467038914956E-5i
0.0014174762821578687,0.006834755463746182,0.006017586942419943-7.688398348668344E-5i,7.581418731366351E-4-1.433685009647743E-5i
0.004760441417013327,9.062597133641862E-4,8.240620680505987E-4-1.9308083923671627E-4i,-0.002744950220421581-2.494294136001743E-4i
0.005469598410237526,0.0017434117757993697,4.515843354180353E-4-1.1170681109456147E-4i,-0.003344336797431948-1.7832562276091907E-4i
0.005040737325326111,0.0013527531878515854,8.235733057035494E-4-1.5121954858282724E-4i,-0.0030904201433023105-2.097077516317263E-4i
0.005135165899458372,0.0022000706206585295,0.0010119813222487842-1.204871597901681E-4i,-0.004220177387185079-1.5505615145636146E-4i
0.002067268129693616,0.00537303018945065,0.007577684193810889-1.073271693956808E-4i,2.121379203054276E-4-3.2302092238206E-5i
0.004255748836430942,9.156885058952637E-4,0.0011770772486248565-2.4043864773233746E-4i,-0.00269233257592238-2.4676867136351016E-4i
0.0045550553715423435,0.00135841147057673,0.0013059810145386248-1.885526289744316E-4i,-0.0031115134219329033-2.105954933497561E-4i
0.004889450951960749,0.0017994873387354542,0.0012240418592953841-1.4664986971084877E-4i,-0.003643525719516806-1.7938070241846512E-4i
0.004640007636727371,0.00218907164705099,0.0019613548189447356-1.477157999282275E-4i,-0.004288045302498579-1.5611873943629717E-4i
0.002407029384648776,0.0046339533102282985,0.00783770999975206-1.2662634082267617E-4i,-5.15889694988317E-4-4.6679192374136096E-5i
0.00230549967026233,0.004007696660412122,0.00720502808531371-1.532175840347412E-4i,-0.001110349133744388-5.589699612952162E-5i
0.003735915942772417,9.348749356867777E-4,0.0015214905351489047-2.8727403697787255E-4i,-0.0025266401269569685-2.3499728467813203E-4i
0.004048453033186121,0.0013731006752880056,0.0017996629242661105-2.2721706852578535E-4i,-0.0029810358326500873-2.0482456973568942E-4i
0.004361083049637261,0.0017851432925062524,0.0019467001856059596-1.8155162455191863E-4i,-0.0035605962509033078-1.7906118864165796E-4i
0.004173969110389905,0.0021608321412240053,0.0027617155555798925-1.7481254024110347E-4i,-0.004013951958807606-1.5462191996373737E-4i
0.0019064544221661134,0.0035329010257842937,0.00632386361447889-1.8412920564952E-4i,-0.001151653535236833-5.586193680668272E-5i
0.0025543293611711183,0.003456661346552163,0.0066225174666807-1.7357593319607112E-4i,-0.0018077251392172881-7.349773292421166E-5i
0.001496245517358873,0.0011937968182635327,0.0025700786455635943-4.046775647116371E-4i,-0.0010991763609005385-1.0516523287241284E-4i
0.002119888581696514,9.354398796195781E-4,0.0021116846008693074-4.1075359782618653E-4i,-0.0015230261571047708-1.5822082146281356E-4i
0.002646063658035462,0.0010128956464310267,0.002097146262758388-3.668328573557563E-4i,-0.0019140779466998218-1.8400604041420056E-4i
0.0031962505536136557,9.661895657109734E-4,0.0018333790332540493-3.307617836935108E-4i,-0.002257130995631757-2.1373913709323488E-4i
